Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Score,Footnote,Measure Start Date,Measure End Date,Location
140231,EDWARD HOSPITAL,801 SOUTH WASHINGTON,NAPERVILLE,IL,60540,DUPAGE,6305273000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"801 SOUTH WASHINGTON
NAPERVILLE, IL 60540
(41.76100739100008, -88.14903360599999)"
140233,SAINT ANTHONY MEDICAL CENTER,5666 EAST STATE STREET,ROCKFORD,IL,61108,WINNEBAGO,8152262000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"5666 EAST STATE STREET
ROCKFORD, IL 61108
(42.26573678500006, -89.00723581799997)"
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,925 WEST ST,PERU,IL,61354,LA SALLE,8152233300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"925 WEST ST
PERU, IL 61354
(41.32882878200007, -89.12519442199994)"
140239,ROCKFORD MEMORIAL HOSPITAL,2400 NORTH ROCKTON AVENUE,ROCKFORD,IL,61103,WINNEBAGO,8159686861,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"2400 NORTH ROCKTON AVENUE
ROCKFORD, IL 61103
(42.29846233200004, -89.09680756999995)"
140240,WESTLAKE COMMUNITY HOSPITAL,1225 LAKE ST,MELROSE PARK,IL,60160,COOK,7089384000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1225 LAKE ST
MELROSE PARK, IL 60160
(41.891659031000074, -87.84832369899999)"
140242,CENTRAL DUPAGE HOSPITAL,25 NORTH WINFIELD ROAD,WINFIELD,IL,60190,DUPAGE,6306821600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"25 NORTH WINFIELD ROAD
WINFIELD, IL 60190
(41.87266679600003, -88.15825988399996)"
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,17800 S KEDZIE AVE,HAZEL CREST,IL,60429,COOK,7087998000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"17800 S KEDZIE AVE
HAZEL CREST, IL 60429
(41.56561431800003, -87.69434307399996)"
140251,COMMUNITY FIRST MEDICAL CENTER,5645 W ADDISON STREET,CHICAGO,IL,60634,COOK,7732827000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"5645 W ADDISON STREET
CHICAGO, IL 60634
(41.945841157000075, -87.76797045899997)"
140252,NORTHWEST COMMUNITY HOSPITAL 1,800 W CENTRAL ROAD,ARLINGTON HEIGHTS,IL,60005,COOK,8476181000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"800 W CENTRAL ROAD
ARLINGTON HEIGHTS, IL 60005
(42.06659562900006, -87.99103489999999)"
140258,ALEXIAN BROTHERS MEDICAL CENTER 1,800 W BIESTERFIELD RD,ELK GROVE VILLAGE,IL,60007,COOK,8474375500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"800 W BIESTERFIELD RD
ELK GROVE VILLAGE, IL 60007
(42.00344748400005, -88.01515113399995)"
140275,GENESIS HEALTH SYSTEM,801 ILLINI DRIVE,SILVIS,IL,61282,ROCK ISLAND,3097929363,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"801 ILLINI DRIVE
SILVIS, IL 61282
(41.49308604700008, -90.41857595799996)"
140276,LOYOLA UNIVERSITY MEDICAL CENTER,2160 S 1ST AVENUE,MAYWOOD,IL,60153,COOK,7082169000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"2160 S 1ST AVENUE
MAYWOOD, IL 60153
(41.86163996600004, -87.83337831899996)"
140280,TRINITY ROCK ISLAND,2701 17TH ST,ROCK ISLAND,IL,61201,ROCK ISLAND,3097795000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"2701 17TH ST
ROCK ISLAND, IL 61201
(41.483400808000056, -90.57277428699996)"
140281,NORTHWESTERN MEMORIAL HOSPITAL,251 E HURON ST,CHICAGO,IL,60611,COOK,3129262000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"251 E HURON ST
CHICAGO, IL 60611
(41.89497446100006, -87.62036792699996)"
140286,KISHWAUKEE COMMUNITY HOSPITAL,ONE KISH HOSPITAL DRIVE,DEKALB,IL,60115,DEKALB,8157561521,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"ONE KISH HOSPITAL DRIVE
DEKALB, IL 60115
(41.96164489200004, -88.72244926799999)"
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,3815 HIGHLAND AVENUE,DOWNERS GROVE,IL,60515,DUPAGE,6302755900,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"3815 HIGHLAND AVENUE
DOWNERS GROVE, IL 60515
(41.81888853600003, -88.01021856499995)"
140289,ANDERSON HOSPITAL,6800 STATE ROUTE 162,MARYVILLE,IL,62062,MADISON,6182885711,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"6800 STATE ROUTE 162
MARYVILLE, IL 62062
(38.73811358200004, -89.94663241499995)"
140290,ST ALEXIUS MEDICAL CENTER,1555 N BARRINGTON RD,HOFFMAN ESTATES,IL,60194,COOK,8478432000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1555 N BARRINGTON RD
HOFFMAN ESTATES, IL 60194
(42.05211249300004, -88.14448079699997)"
140291,ADVOCATE GOOD SHEPHERD HOSPITAL,450 WEST HIGHWAY 22,BARRINGTON,IL,60010,LAKE,8473819600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"450 WEST HIGHWAY 22
BARRINGTON, IL 60010
(42.19291902900005, -88.17158636199997)"
140292,ADVENTIST GLENOAKS,701 WINTHROP AVENUE,GLENDALE HEIGHTS,IL,60139,DUPAGE,6305456160,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"701 WINTHROP AVENUE
GLENDALE HEIGHTS, IL 60139
(41.91485314500005, -88.05916599499994)"
140294,CROSSROADS COMMUNITY HOSPITAL,8 DOCTORS PARK ROAD,MOUNT VERNON,IL,62864,JEFFERSON,6182445500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"8 DOCTORS PARK ROAD
MOUNT VERNON, IL 62864
(38.311515808000024, -88.93703304799999)"
140300,PROVIDENT HOSPITAL OF CHICAGO,500 E 51ST ST,CHICAGO,IL,60615,COOK,3125722000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"500 E 51ST ST
CHICAGO, IL 60615
(41.80216891500004, -87.61398657599995)"
140304,ADVENTIST BOLINGBROOK HOSPITAL,500 REMINGTON BOULEVARD,BOLINGBROOK,IL,60440,WILL,6302268100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"500 REMINGTON BOULEVARD
BOLINGBROOK, IL 60440
(41.679963275000034, -88.08321011699996)"
150001,JOHNSON MEMORIAL HOSPITAL,1125 W JEFFERSON ST,FRANKLIN,IN,46131,JOHNSON,3177363300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1125 W JEFFERSON ST
FRANKLIN, IN 46131
(39.480993125000055, -86.03949136899996)"
150002,METHODIST HOSPITALS INC,600 GRANT ST,GARY,IN,46402,LAKE,2198864642,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"600 GRANT ST
GARY, IN 46402
(41.59939350700006, -87.35699132699995)"
150004,FRANCISCAN ST MARGARET HEALTH - HAMMOND,5454 HOHMAN AVE,HAMMOND,IN,46320,LAKE,2199322300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"5454 HOHMAN AVE
HAMMOND, IN 46320
(41.61447011700005, -87.52205045599999)"
150005,HENDRICKS REGIONAL HEALTH,1000 E MAIN ST,DANVILLE,IN,46122,HENDRICKS,3177454451,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1000 E MAIN ST
DANVILLE, IN 46122
(39.760122153000054, -86.50253832699997)"
150006,INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL,1007 LINCOLNWAY,LA PORTE,IN,46350,LA PORTE,2193261234,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1007 LINCOLNWAY
LA PORTE, IN 46350
(41.60991559000007, -86.72380388399995)"
150007,COMMUNITY HOWARD REGIONAL HEALTH INC,3500 S LAFOUNTAIN ST,KOKOMO,IN,46902,HOWARD,7654538371,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"3500 S LAFOUNTAIN ST
KOKOMO, IN 46902
(40.44688068100004, -86.12707400499994)"
150008,ST CATHERINE HOSPITAL INC,4321 FIR ST,EAST CHICAGO,IN,46312,LAKE,2193927004,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"4321 FIR ST
EAST CHICAGO, IN 46312
(41.63436470500005, -87.44837136399997)"
150009,CLARK MEMORIAL HOSPITAL,1220 MISSOURI AVE,JEFFERSONVILLE,IN,47130,CLARK,8122832142,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1220 MISSOURI AVE
JEFFERSONVILLE, IN 47130
(38.28187566300005, -85.74988607599994)"
150010,ST JOSEPH HOSPITAL & HEALTH CENTER INC,1907 W SYCAMORE ST,KOKOMO,IN,46904,HOWARD,7654565300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1907 W SYCAMORE ST
KOKOMO, IN 46904
(40.48719909300007, -86.15560244199997)"
150011,MARION GENERAL HOSPITAL,441 N WABASH AVE,MARION,IN,46952,GRANT,7656607000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"441 N WABASH AVE
MARION, IN 46952
(40.56409065200006, -85.66539463199996)"
150012,SAINT JOSEPH REGIONAL MEDICAL CENTER,5215 HOLY CROSS PKWY,MISHAWAKA,IN,46545,ST JOSEPH,5743355000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"5215 HOLY CROSS PKWY
MISHAWAKA, IN 46545
(41.70773321100006, -86.17088582499997)"
150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,301 W HOMER ST,MICHIGAN CITY,IN,46360,LA PORTE,2198798511,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"301 W HOMER ST
MICHIGAN CITY, IN 46360
(41.70627746100007, -86.89968817999994)"
150017,LUTHERAN HOSPITAL OF INDIANA,7950 W JEFFERSON BLVD,FORT WAYNE,IN,46804,ALLEN,2604357001,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"7950 W JEFFERSON BLVD
FORT WAYNE, IN 46804
(41.04056738400004, -85.24786223899997)"
150018,ELKHART GENERAL HOSPITAL,600 E BLVD,ELKHART,IN,46514,ELKHART,5742942621,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"600 E BLVD
ELKHART, IN 46514
(41.67883557400006, -85.99181374799997)"
150021,PARKVIEW REGIONAL MEDICAL CENTER,11109 PARKVIEW PLAZA DRIVE,FORT WAYNE,IN,46845,ALLEN,2602661000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"11109 PARKVIEW PLAZA DRIVE
FORT WAYNE, IN 46845
(41.187069646000054, -85.09943681799996)"
150022,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,1710 LAFAYETTE RD,CRAWFORDSVILLE,IN,47933,MONTGOMERY,7653622800,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1710 LAFAYETTE RD
CRAWFORDSVILLE, IN 47933
(40.06344838800004, -86.90833657799999)"
150023,UNION HOSPITAL INC,1606 N SEVENTH ST,TERRE HAUTE,IN,47804,VIGO,8122387606,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1606 N SEVENTH ST
TERRE HAUTE, IN 47804
(39.48498002000008, -87.40711621799994)"
150024,ESKENAZI HEALTH,720 ESKENAZI AVENUE,INDIANAPOLIS,IN,46202,MARION,3178804818,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"720 ESKENAZI AVENUE
INDIANAPOLIS, IN 46202
(39.78107778900005, -86.16209898799997)"
150026,IU HEALTH GOSHEN HOSPITAL,200 HIGH PARK AVE,GOSHEN,IN,46526,ELKHART,5743641000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"200 HIGH PARK AVE
GOSHEN, IN 46526
(41.56430446100006, -85.82956992899994)"
150030,HENRY COUNTY MEMORIAL HOSPITAL,1000 N 16TH ST,NEW CASTLE,IN,47362,HENRY,7655210890,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1000 N 16TH ST
NEW CASTLE, IN 47362
(39.94117415800008, -85.36500914199996)"
150034,ST MARY MEDICAL CENTER INC,1500 S LAKE PARK AVE,HOBART,IN,46342,LAKE,2199420551,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1500 S LAKE PARK AVE
HOBART, IN 46342
(41.513029430000074, -87.25894775699999)"
150035,PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,VALPARAISO,IN,46383,PORTER,2199838300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"85 EAST US HWY 6
VALPARAISO, IN 46383
(41.55008610800007, -87.05062035299994)"
150037,HANCOCK REGIONAL HOSPITAL,801 N STATE ST,GREENFIELD,IN,46140,HANCOCK,3174625544,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"801 N STATE ST
GREENFIELD, IN 46140
(39.79395056100003, -85.76957511499995)"
150038,INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC,2209 JOHN R WOODEN DR,MARTINSVILLE,IN,46151,MORGAN,7653496938,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"2209 JOHN R WOODEN DR
MARTINSVILLE, IN 46151
(39.424411478000025, -86.40591468099996)"
150042,GOOD SAMARITAN HOSPITAL,520 S 7TH ST,VINCENNES,IN,47591,KNOX,8128825220,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"520 S 7TH ST
VINCENNES, IN 47591
(38.67376800300008, -87.53247228899994)"
150044,FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES,1850 STATE ST,NEW ALBANY,IN,47150,FLOYD,8129495500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1850 STATE ST
NEW ALBANY, IN 47150
(38.30044238000005, -85.83499015399997)"
150045,DEKALB HEALTH,1316 E SEVENTH ST,AUBURN,IN,46706,DE KALB,2609254600,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1316 E SEVENTH ST
AUBURN, IN 46706
(41.367655211000056, -85.03704473999994)"
150046,TERRE HAUTE REGIONAL HOSPITAL,3901 S SEVENTH ST,TERRE HAUTE,IN,47802,VIGO,8122320021,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"3901 S SEVENTH ST
TERRE HAUTE, IN 47802
(39.42013418300007, -87.40686230399996)"
150047,ST JOSEPH HOSPITAL,700 BROADWAY,FORT WAYNE,IN,46802,ALLEN,2604253000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"700 BROADWAY
FORT WAYNE, IN 46802
(41.07829193800006, -85.14873489099995)"
150048,REID HOSPITAL & HEALTH CARE SERVICES,1100 REID PKWY,RICHMOND,IN,47374,WAYNE,7659833000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1100 REID PKWY
RICHMOND, IN 47374
(39.86284779500005, -84.88379073399994)"
150051,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,601 W SECOND ST,BLOOMINGTON,IN,47403,MONROE,8123539555,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"601 W SECOND ST
BLOOMINGTON, IN 47403
(39.16137319500007, -86.54004028499998)"
150056,INDIANA UNIVERSITY HEALTH,1701 N SENATE BLVD,INDIANAPOLIS,IN,46202,MARION,3179625900,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1701 N SENATE BLVD
INDIANAPOLIS, IN 46202
(39.78972132100006, -86.16552109899999)"
150057,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,1201 HADLEY RD,MOORESVILLE,IN,46158,MORGAN,3178311160,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1201 HADLEY RD
MOORESVILLE, IN 46158
(39.60921328400008, -86.35792905699998)"
150058,MEMORIAL HOSPITAL OF SOUTH BEND,615 N MICHIGAN ST,SOUTH BEND,IN,46601,ST JOSEPH,5746471000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"615 N MICHIGAN ST
SOUTH BEND, IN 46601
(41.68404072700008, -86.25056750399995)"
150059,RIVERVIEW HEALTH,395 WESTFIELD RD,NOBLESVILLE,IN,46060,HAMILTON,3177767108,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"395 WESTFIELD RD
NOBLESVILLE, IN 46060
(40.046992800000055, -86.02192022299994)"
150061,DAVIESS COMMUNITY HOSPITAL,1314 E WALNUT ST,WASHINGTON,IN,47501,DAVIESS,8122542760,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1314 E WALNUT ST
WASHINGTON, IN 47501
(38.65872698600003, -87.16018420899996)"
150064,FAYETTE REGIONAL HEALTH SYSTEM,1941 VIRGINIA AVE,CONNERSVILLE,IN,47331,FAYETTE,7658255131,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"1941 VIRGINIA AVE
CONNERSVILLE, IN 47331
(39.656260950000046, -85.13198647499996)"
150065,SCHNECK MEDICAL CENTER,411 W TIPTON ST,SEYMOUR,IN,47274,JACKSON,8125222349,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB_1,,4 - Data suppressed by CMS for one or more quarters.,01/01/2013,12/31/2013,"411 W TIPTON ST
SEYMOUR, IN 47274
(38.95661386900008, -85.89166398199995)"
